01 37 43 -57 14 12 0.0 0.0 J2000 01 39 58.9 -57 14 53 02 42
00 26 17 -42 18 22 0.0 0.0 J2000 00 29 00.9 -42 18 40 02 44
00 43 35 -17 59 12 0.0 0.0 J2000 00 46 28.0 -17 58 51 02 47
01 58 46 -61 34 11 0.0 0.0 J2000 02 00 48.9 -61 36 19 02 49
22 57 39 -29 37 20 0.0 0.0 J2000 23 00 38.0 -29 37 54 02 50
00 25 45 -77 15 15 0.0 0.0 J2000 00 27 21.6 -77 15 52 02 55
22 18 30 -60 15 35 0.0 0.0 J2000 22 21 30.7 -60 15 42 02 57
22 08 14 -46 57 40 0.0 0.0 J2000 22 11 19.8 -46 57 59 02 59
01 54 38 +20 48 29 0.0 0.0 J2000 01 57 40.0 +20 45 36 03 02
02 07 10 +23 27 45 0.0 0.0 J2000 02 10 12.0 +23 24 30 03 02
21 53 56 -37 21 54 0.0 0.0 J2000 21 57 04.0 -37 23 14 03 04
00 13 14 +15 11 01 0.0 0.0 J2000 00 16 14.0 +15 10 02 03 05
02 09 33 +34 59 14 0.0 0.0 J2000 02 12 37.1 +34 55 33 03 07
01 37 43 -57 14 12 0.0 0.0 J2000 01 40 01.8 -57 15 08 03 10
