07 03 02 -23 50 00 0.0 0.0 J2000 07 07 00.0 -24 00 27 07 23
07 08 24 -26 23 36 0.0 0.0 J2000 07 12 20.0 -26 34 12 07 24
06 20 19 -30 03 48 0.0 0.0 J2000 06 24 08.0 -30 12 28 07 27
06 45 09 -16 42 58 0.0 0.0 J2000 06 49 13.0 -16 52 46 07 28
06 22 42 -17 57 21 0.0 0.0 J2000 06 26 43.0 -18 05 28 07 31
06 49 56 -50 36 53 0.0 0.0 J2000 06 53 21.0 -50 45 53 07 32
05 39 39 -34 04 27 0.0 0.0 J2000 05 43 26.0 -34 11 21 07 33
06 23 57 -52 41 45 0.0 0.0 J2000 06 27 17.0 -52 49 28 07 34
05 32 44 -17 49 20 0.0 0.0 J2000 05 36 46.0 -17 55 28 07 35
05 47 45 -09 40 11 0.0 0.0 J2000 05 51 57.0 -09 47 40 07 37
05 47 45 -09 40 11 0.0 0.0 J2000 05 51 52.9 -09 47 40 07 38
05 36 13 -01 12 07 0.0 0.0 J2000 05 40 25.0 -01 19 13 07 39
05 25 08 +06 20 59 0.0 0.0 J2000 05 29 25.0 +06 14 13 07 40
06 37 43 +16 23 57 0.0 0.0 J2000 06 42 09.0 +16 14 12 07 42
01 58 46 -61 34 11 0.0 0.0 J2000 02 02 27.0 -61 34 09 07 44
06 43 56 +25 07 52 0.0 0.0 J2000 06 48 25.0 +24 57 31 07 46
05 37 39 +21 08 33 0.0 0.0 J2000 05 42 06.9 +21 01 05 07 47
00 25 45 -77 15 15 0.0 0.0 J2000 00 29 33.0 -77 14 36 07 49
04 35 55 +16 30 33 0.0 0.0 J2000 04 40 20.0 +16 25 35 07 52
07 17 09 -37 05 51 0.0 0.0 J2000 07 20 56.0 -37 15 53 07 54
07 24 06 -29 18 11 0.0 0.0 J2000 07 28 02.0 -29 28 52 07 54
