MASSDIMM pointing data
:EQUAT
-32 22 32.0 2013 07 09 +10.0 825.0  1750.0  0.0
09 13 12 -69 43 02 0.0 0.0 J2000 09 10 52.8 -69 39 49 13 27
12 37 11 -69 08 08 0.0 0.0 J2000 12 35 27.0 -69 10 02 13 28
09 13 12 -69 43 02 0.0 0.0 J2000 09 10 42.0 -69 38 50 13 32
12 37 11 -69 08 08 0.0 0.0 J2000 12 35 11.1 -69 08 54 13 37
10 42 57 -64 23 40 0.0 0.0 J2000 10 40 58.0 -64 21 50 13 38
12 47 43 -59 41 19 0.0 0.0 J2000 12 46 22.0 -59 43 37 13 39
09 17 05 -59 16 31 0.0 0.0 J2000 09 15 23.1 -59 11 42 13 40
12 15 09 -58 44 56 0.0 0.0 J2000 12 13 44.0 -58 47 44 13 41
09 22 07 -55 00 39 0.0 0.0 J2000 09 20 37.1 -54 56 28 13 42
12 08 22 -50 43 21 0.0 0.0 J2000 12 07 13.0 -50 43 51 13 43
12 41 31 -48 57 36 0.0 0.0 J2000 12 40 28.0 -48 59 02 13 44
09 07 60 -43 25 57 0.0 0.0 J2000 09 06 52.1 -43 21 37 13 45
13 20 36 -36 42 44 0.0 0.0 J2000 13 19 48.1 -36 44 32 13 46
12 34 23 -23 23 48 0.0 0.0 J2000 12 33 42.1 -23 24 49 13 48
13 18 55 -23 10 18 0.0 0.0 J2000 13 18 15.1 -23 11 54 13 49
13 25 12 -11 09 41 0.0 0.0 J2000 13 24 36.1 -11 11 48 13 50
09 27 35 -08 39 31 0.0 0.0 J2000 09 26 58.1 -08 35 10 13 54
13 02 11 +10 57 33 0.0 0.0 J2000 13 01 40.1 +10 56 43 13 56
11 49 04 +14 34 19 0.0 0.0 J2000 11 48 28.1 +14 34 14 13 58
11 14 07 +20 31 25 0.0 0.0 J2000 11 13 38.1 +20 31 36 13 59
