00 25 45 -77 15 15 0.0 0.0 J2000 00 29 49.8 -77 16 48 07 00
01 58 46 -61 34 11 0.0 0.0 J2000 02 02 56.0 -61 36 22 07 01
01 37 43 -57 14 12 0.0 0.0 J2000 01 42 10.0 -57 15 48 07 02
06 23 57 -52 41 45 0.0 0.0 J2000 06 27 45.0 -52 55 33 07 03
06 49 56 -50 36 53 0.0 0.0 J2000 06 53 50.0 -50 51 34 07 04
05 39 39 -34 04 27 0.0 0.0 J2000 05 44 09.0 -34 15 46 07 05
06 20 19 -30 03 48 0.0 0.0 J2000 06 24 54.0 -30 17 19 07 08
07 03 02 -23 50 00 0.0 0.0 J2000 07 07 50.0 -24 05 42 07 09
06 22 42 -17 57 21 0.0 0.0 J2000 06 27 36.0 -18 10 50 07 10
05 32 44 -17 49 20 0.0 0.0 J2000 05 37 34.0 -18 00 33 07 11
06 45 09 -16 42 58 0.0 0.0 J2000 06 50 05.0 -16 58 07 07 12
05 47 45 -09 40 11 0.0 0.0 J2000 05 52 49.0 -09 52 09 07 13
05 36 13 -01 12 07 0.0 0.0 J2000 05 41 19.0 -01 23 23 07 13
05 25 08 +06 20 59 0.0 0.0 J2000 05 30 22.0 +06 10 20 07 14
06 37 43 +16 23 57 0.0 0.0 J2000 06 43 10.0 +16 09 19 07 16
04 35 55 +16 30 33 0.0 0.0 J2000 04 41 19.0 +16 21 38 07 17
05 37 39 +21 08 33 0.0 0.0 J2000 05 43 11.9 +20 56 22 07 18
06 43 56 +25 07 52 0.0 0.0 J2000 06 49 31.0 +24 52 02 07 19
